TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
BTOW3;65,97;;-139,22;4,02;1,89;28,59;1,12;-2,34;290,91;269,65;-17,92;-0,25;3,26;5,11;-5,22;2,38;-2,89;-1,36;0,60;0,47;0,53;0,58;2,35;;170.367.066,70;16,48;-0,48;19,44;36.663.213.980,52
BTTL4;11.091,73;;5.869,16;4.350,09;843,43;17,64;9,15;5,11;3.276,08;5,12;0,25;0,33;299,67;10.849,04;-1.815,60;1,17;74,12;14,37;51,78;0,19;0,81;2,81;5,92;-24,36;;2,55;1,89;25,16;245.199.372,00
CALI3;98,18;;46,66;10,19;0,29;23,86;8,41;1,87;10,40;15,81;8,81;8,64;0,87;1,15;-0,55;2,20;21,85;0,63;7,22;0,03;0,97;0,34;-7,97;-33,18;;9,63;2,10;-0,44;24.582.197,20
CALI4;50,00;;23,76;5,19;0,15;23,86;8,41;1,87;5,29;15,81;8,81;8,64;0,45;0,59;-0,28;2,20;21,85;0,63;7,22;0,03;0,97;0,34;-7,97;-33,18;9.554,00;9,63;2,10;-0,23;24.582.197,20
CAMB3;5,63;;15,57;2,41;0,86;44,54;7,73;10,53;21,23;26,57;5,45;0,62;1,64;-34,19;-1,33;0,93;15,47;5,54;1,58;0,36;0,64;0,53;-11,36;;939.702,19;2,34;0,36;-0,43;236.684.448,00
CAMB4;6,25;;17,29;2,67;0,96;44,54;7,73;10,53;23,57;26,57;5,45;0,62;1,82;-37,95;-1,48;0,93;15,47;5,54;1,58;0,36;0,64;0,53;-11,36;;;2,34;0,36;-0,48;236.684.448,00
CAML3;9,69;6,29;7,81;1,33;0,58;21,20;7,62;5,77;5,91;8,05;2,05;0,46;0,45;1,64;-1,53;2,38;17,03;7,48;10,93;0,44;0,56;1,30;12,04;33,10;11.900.417,70;7,32;1,25;0,11;3.655.600.000,00
CARD3;23,32;2,04;19,25;3,20;1,79;30,59;16,35;10,78;12,69;13,32;0,73;0,18;2,07;57,22;-2,51;1,12;16,63;9,32;13,18;0,56;0,44;0,86;-0,29;19,73;7.161.781,22;7,23;1,20;0,33;960.146.000,00
CASH3;54,23;0,07;390,51;19,12;17,21;16,35;16,35;12,07;288,35;279,15;-9,78;-0,65;47,15;28,07;-51,77;12,23;4,90;4,41;4,28;0,90;0,06;0,36;;;141.922.582,85;2,84;0,14;;6.876.690.870,00
CASN3;14,30;0,26;96,18;8,05;3,01;50,07;23,09;10,43;43,42;39,55;5,13;0,95;10,03;-734,09;-3,45;0,97;8,37;3,13;6,91;0,37;0,63;0,30;7,49;59,39;1.520,00;1,78;0,15;6,89;9.067.999.874,79
CASN4;8,37;0,49;56,29;4,71;1,76;50,07;23,09;10,43;25,42;39,55;5,13;0,95;5,87;-429,67;-2,02;0,97;8,37;3,13;6,91;0,37;0,63;0,30;7,49;59,39;;1,78;0,15;4,04;9.067.999.874,79
CATA3;103,61;;1.158,10;0,11;0,06;20,89;-0,92;0,01;-10,89;-28,26;-17,45;0,18;0,10;0,25;-0,12;2,07;0,01;0,01;-0,75;0,55;0,45;0,62;-4,76;;;915,95;0,09;-11,60;14.940.354,78
CATA4;0,00;;0,00;0,00;0,00;20,89;-0,92;0,01;0,00;-28,26;-17,45;0,18;0,00;0,00;0,00;2,07;0,01;0,01;-0,75;0,55;0,45;0,62;-4,76;;;915,95;0,09;0,00;14.940.354,78
CBEE3;23,45;0,30;53,85;1,08;0,33;12,42;3,90;1,12;15,52;32,42;16,90;1,18;0,60;-5,30;-0,45;0,81;2,01;0,61;2,59;0,30;0,70;0,55;3,81;;36.042,92;21,62;0,44;-0,72;3.907.574.944,70
CCPR3;11,44;8,45;42,07;1,06;0,36;62,41;48,94;8,71;7,49;12,05;4,57;0,65;3,66;6,20;-0,40;2,51;2,53;0,85;4,62;0,34;0,39;0,10;4,82;19,63;4.065.472,15;10,72;0,27;-4,12;1.740.146.673,00
CCRO3;13,26;2,07;45,48;3,13;0,78;39,69;26,87;5,39;9,12;13,67;4,58;1,57;2,45;24,27;-1,02;1,16;6,88;1,71;6,97;0,25;0,74;0,32;3,13;-35,76;104.820.845,93;4,25;0,29;-0,80;26.744.800.000,00
CCXC3;1,16;;0,35;-0,03;0,22;;;;-3,63;-3,58;0,06;;;-0,03;;0,11;-7,84;64,02;0,75;-8,16;9,16;0,00;;;;-42,33;3,32;0,00;1.973.425,64
CEAB3;13,46;;-16,59;1,64;0,61;45,60;-7,30;-6,42;-14,61;-15,15;-0,64;0,07;1,07;4,17;-1,08;1,50;-9,88;-3,67;-10,90;0,37;0,63;0,57;;;21.095.697,37;8,19;-0,81;-0,05;4.111.989.207,12
CEBR3;169,25;22,07;1,59;1,36;0,76;-25,51;-549,92;-473,37;1,37;0,01;-1,37;-1,36;;1,61;-4,77;2,30;85,42;48,11;59,91;0,56;0,37;-0,10;-36,10;56,67;297.867,42;128,72;109,95;0,00;2.557.375.689,06
CEBR5;180,00;22,68;1,64;1,40;0,79;-25,51;-549,92;-473,37;1,41;0,01;-1,37;-1,36;;1,66;-4,91;2,30;85,42;48,11;59,91;0,56;0,37;-0,10;-36,10;56,67;220.845,86;128,72;109,95;0,00;2.557.375.689,06
CEBR6;180,60;23,49;1,64;1,40;0,79;-25,51;-549,92;-473,37;1,41;0,01;-1,37;-1,36;;1,66;-4,93;2,30;85,42;48,11;59,91;0,56;0,37;-0,10;-36,10;56,67;93.125,77;128,72;109,95;0,00;2.557.375.689,06
CEDO3;10,25;;-3,73;0,77;0,14;16,87;1,33;-4,11;11,51;33,34;23,02;1,53;0,15;-4,41;-0,26;0,93;-20,56;-3,82;2,30;0,19;0,79;0,93;9,31;;77.882,00;13,37;-2,75;-0,02;91.896.546,88
CEDO4;7,85;;-2,86;0,59;0,11;16,87;1,33;-4,11;8,83;33,34;23,02;1,53;0,12;-3,38;-0,20;0,93;-20,56;-3,82;2,30;0,19;0,79;0,93;9,31;;321.198,48;13,37;-2,75;-0,02;91.896.546,88
CEEB3;40,35;11,42;8,25;1,65;0,48;22,41;16,01;10,78;5,56;11,09;4,36;1,29;0,89;7,80;-0,61;1,41;19,96;5,82;10,55;0,29;0,71;0,54;10,93;29,39;282.242,67;24,51;4,89;0,38;12.813.879.168,19
CEEB5;54,52;8,45;11,15;2,22;0,65;22,41;16,01;10,78;7,51;11,09;4,36;1,29;1,20;10,55;-0,82;1,41;19,96;5,82;10,55;0,29;0,71;0,54;10,93;29,39;20.970,57;24,51;4,89;0,51;12.813.879.168,19
CEEB6;60,68;8,35;12,40;2,48;0,72;22,41;16,01;10,78;8,36;11,09;4,36;1,29;1,34;11,74;-0,91;1,41;19,96;5,82;10,55;0,29;0,71;0,54;10,93;29,39;;24,51;4,89;0,57;12.813.879.168,19
CEED3;59,80;;-3,15;-0,69;0,82;-0,60;-15,81;-35,58;-7,08;-8,79;-1,71;;1,12;-4,87;-1,12;0,61;-21,94;-26,13;12,72;-1,19;2,19;0,73;-0,25;;15.678,94;-86,66;-19,01;0,94;4.083.153.742,80
CEED4;69,00;;-3,63;-0,80;0,95;-0,60;-15,81;-35,58;-8,17;-8,79;-1,71;;1,29;-5,61;-1,29;0,61;-21,94;-26,13;12,72;-1,19;2,19;0,73;-0,25;;6.300,00;-86,66;-19,01;1,08;4.083.153.742,80
CEGR3;61,00;2,22;46,94;12,49;4,63;32,48;18,62;10,80;27,22;28,68;1,46;0,67;5,07;82,75;-6,12;1,30;26,61;9,86;17,22;0,37;0,63;0,91;-3,10;4,36;10.066,67;4,88;1,30;-3,22;15.837.901.652,00
CEPE3;125,26;3,17;33,59;5,22;0,83;16,03;8,41;3,88;15,52;22,47;8,28;2,78;1,30;16,69;-1,07;1,29;15,52;2,48;7,23;0,16;0,84;0,64;8,76;62,59;92.909,67;24,02;3,73;0,64;8.546.056.480,18
CEPE5;28,58;13,88;7,67;1,19;0,19;16,03;8,41;3,88;3,54;22,47;8,28;2,78;0,30;3,81;-0,24;1,29;15,52;2,48;7,23;0,16;0,84;0,64;8,76;62,59;19.925,00;24,02;3,73;0,15;8.546.056.480,18
CEPE6;29,00;15,05;7,78;1,21;0,19;16,03;8,41;3,88;3,59;22,47;8,28;2,78;0,30;3,86;-0,25;1,29;15,52;2,48;7,23;0,16;0,84;0,64;8,76;62,59;65.131,83;24,02;3,73;0,15;8.546.056.480,18
CESP3;26,91;9,65;4,92;1,25;0,61;34,03;47,26;88,93;9,26;9,65;1,03;0,14;4,38;1.094,52;-0,67;1,01;25,40;12,31;-5,64;0,48;0,52;0,14;-8,26;;114.082,85;21,53;5,47;0,16;8.201.759.288,83
CESP5;41,49;8,12;7,59;1,93;0,93;34,03;47,26;88,93;14,28;9,65;1,03;0,14;6,75;1.687,54;-1,03;1,01;25,40;12,31;-5,64;0,48;0,52;0,14;-8,26;;102.971,25;21,53;5,47;0,25;8.201.759.288,83
CESP6;23,96;10,85;4,37;1,11;0,54;34,03;47,26;88,93;8,23;9,65;1,03;0,14;3,89;972,91;-0,59;1,01;25,40;12,31;-5,64;0,48;0,52;0,14;-8,26;;38.102.398,74;21,53;5,47;0,14;8.201.759.288,83
CGAS3;160,00;5,31;16,69;22,56;2,13;32,67;22,78;15,29;11,21;13,80;2,60;5,23;2,55;13,53;-3,25;1,84;135,22;12,75;22,19;0,09;0,91;0,83;4,74;10,49;37.204,54;7,09;9,59;-0,94;21.203.293.920,00
CGAS5;152,00;6,15;15,85;21,44;2,02;32,67;22,78;15,29;10,64;13,80;2,60;5,23;2,42;12,86;-3,09;1,84;135,22;12,75;22,19;0,09;0,91;0,83;4,74;10,49;220.939,22;7,09;9,59;-0,89;21.203.293.920,00
CGRA3;34,25;3,72;8,66;1,04;0,74;53,63;18,83;17,29;7,95;6,21;-1,70;-0,22;1,50;2,64;-1,42;2,46;12,02;8,59;10,23;0,71;0,29;0,50;3,76;8,78;45.344,12;32,89;3,95;-0,22;668.425.798,07
CGRA4;34,22;3,70;8,70;1,05;0,75;53,63;18,83;17,29;7,99;6,21;-1,70;-0,22;1,50;2,65;-1,42;2,46;12,02;8,59;10,23;0,71;0,29;0,50;3,76;8,78;561.125,52;32,89;3,95;-0,22;668.425.798,07
CIEL3;3,55;2,62;-23,29;1,01;0,12;27,35;-0,58;-3,72;-148,07;-148,04;-0,39;0,00;0,87;1,19;-0,82;1,13;-4,35;-0,51;-2,34;0,12;0,88;0,14;0,11;;87.594.083,89;3,50;-0,15;0,17;9.617.525.315,94
CLSC3;70,00;4,52;4,71;1,24;0,26;13,42;8,09;6,19;3,60;4,88;1,31;0,45;0,29;4,26;-0,41;1,19;26,28;5,45;12,25;0,21;0,79;0,88;4,67;31,75;14.003,00;56,62;14,88;0,08;2.676.966.916,00
CLSC4;69,00;5,05;4,64;1,22;0,25;13,42;8,09;6,19;3,55;4,88;1,31;0,45;0,29;4,20;-0,40;1,19;26,28;5,45;12,25;0,21;0,79;0,88;4,67;31,75;306.568,00;56,62;14,88;0,08;2.676.966.916,00
CMIG3;14,47;8,48;7,32;1,37;0,46;21,44;21,87;12,72;4,26;5,32;1,58;0,51;0,93;4,37;-0,64;1,62;18,68;6,31;14,70;0,34;0,66;0,50;2,90;3,02;6.489.100,85;10,57;1,97;0,16;21.498.413.189,82
CMIG4;11,90;10,28;6,04;1,13;0,38;21,44;21,87;12,72;3,51;5,32;1,58;0,51;0,77;3,60;-0,53;1,62;18,68;6,31;14,70;0,34;0,66;0,50;2,90;3,02;101.339.392,81;10,57;1,97;0,13;21.498.413.189,82
CMIN3;9,10;0,57;8,47;3,83;2,33;62,62;51,90;34,03;5,56;5,08;-0,41;-0,28;2,88;11,77;-3,88;1,98;45,24;27,48;44,14;0,61;0,39;0,81;;;50.661.465,56;2,37;1,07;0,11;50.153.477.857,86
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,75;;0,00;0,00;32,30;-1.150,77;-1.124,57;-1.151,54;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,07;0,07;-0,75;;0,00;0,00;32,30;-1.150,77;-1.124,57;-1.151,54;0,98;0,02;0,00;;;;0,00;0,00;0,00;0,00
CNSY3;30,22;;-16,67;-58,27;5,43;-385,58;-466,04;-580,88;-20,78;-23,63;-2,85;;96,85;-17,63;-5,82;0,18;-349,48;-32,54;-40,52;-0,09;1,09;0,06;-13,15;;;-0,52;-1,81;0,00;935.885.083,86
COCE3;87,00;2,43;25,14;2,05;0,69;11,35;6,40;4,49;17,63;19,32;6,95;0,81;1,13;28,29;-0,96;1,09;8,15;2,73;4,16;0,34;0,66;0,61;7,29;-6,09;19.515,33;42,48;3,46;-0,57;4.752.934.248,54
COCE5;58,85;3,59;17,00;1,39;0,46;11,35;6,40;4,49;11,92;19,32;6,95;0,81;0,76;19,14;-0,65;1,09;8,15;2,73;4,16;0,34;0,66;0,61;7,29;-6,09;2.446.757,52;42,48;3,46;-0,39;4.752.934.248,54
COCE6;19,17;11,03;5,54;0,45;0,15;11,35;6,40;4,49;3,88;19,32;6,95;0,81;0,25;6,23;-0,21;1,09;8,15;2,73;4,16;0,34;0,66;0,61;7,29;-6,09;;42,48;3,46;-0,13;4.752.934.248,54
COGN3;4,13;;-1,32;0,59;0,26;64,29;-70,58;-123,39;-2,31;-4,11;-1,82;0,46;1,63;-6,30;-0,36;0,87;-44,62;-19,66;-15,10;0,44;0,52;0,16;0,02;;194.416.315,44;7,00;-3,12;0,00;7.675.319.398,90
CORR3;2,71;;0,01;0,10;0,00;77,52;29,14;25,45;0,01;-2,46;-2,68;-24,50;0,00;0,00;-0,02;25,55;798,24;22,48;780,13;0,03;0,97;0,88;44,77;;;26,95;215,13;0,00;1.278.894,65
CORR4;82,00;7,50;0,38;3,04;0,09;77,52;29,14;25,45;0,33;-2,46;-2,68;-24,50;0,10;0,11;-0,46;25,55;798,24;22,48;780,13;0,03;0,97;0,88;44,77;;;26,95;215,13;0,00;1.278.894,65
CPFE3;26,59;12,44;8,27;2,06;0,59;22,42;16,88;11,60;5,68;8,27;2,59;0,94;0,96;-184,82;-0,81;0,99;24,88;7,11;12,46;0,29;0,71;0,61;8,45;33,47;41.583.044,67;12,90;3,21;0,35;30.626.923.015,20
CPLE11;29,45;1,33;3,84;0,83;0,34;27,70;22,77;21,46;3,62;5,13;1,51;0,35;0,83;13,06;-0,45;1,12;21,72;8,85;10,77;0,41;0,59;0,41;4,51;25,31;14.458.176,93;35,15;7,63;0,06;16.030.731.867,50
CPLE3;5,63;15,64;3,69;0,80;0,33;27,70;22,77;21,46;3,48;5,13;1,51;0,35;0,79;12,53;-0,43;1,12;21,72;8,85;10,77;0,41;0,59;0,41;4,51;25,31;10.966.916,63;7,03;1,53;0,06;16.030.731.867,50
CPLE5;45,01;2,83;29,48;6,40;2,61;27,70;22,77;21,46;27,79;5,13;1,51;0,35;6,33;100,18;-3,44;1,12;21,72;8,85;10,77;0,41;0,59;0,41;4,51;25,31;78.135,00;7,03;1,53;0,44;16.030.731.867,50
CPLE6;5,99;16,19;3,92;0,85;0,35;27,70;22,77;21,46;3,69;5,13;1,51;0,35;0,84;13,31;-0,46;1,12;21,72;8,85;10,77;0,41;0,59;0,41;4,51;25,31;43.134.750,67;7,03;1,53;0,06;16.030.731.867,50
CPRE3;18,23;;10,48;1,78;0,86;57,75;45,18;41,74;9,68;10,76;1,08;0,20;4,37;-6,66;-1,01;0,52;17,01;8,25;10,86;0,49;0,51;0,20;7,96;;;10,23;1,74;0,02;10.824.655.047,92
CRDE3;24,40;;-3,48;0,56;0,50;-16,61;-749,69;-802,93;-3,73;-2,68;1,07;-0,16;27,97;3,81;-0,63;2,74;-16,10;-14,26;-16,73;0,89;0,11;0,02;-41,45;;16.749,33;43,52;-7,00;-0,01;59.463.856,15
CREM3;14,50;;32,70;2,45;0,67;30,30;7,39;2,10;9,28;13,11;3,84;1,01;0,69;4,89;-1,69;1,29;7,50;2,05;9,29;0,27;0,73;0,98;1,09;;;5,91;0,44;22,14;465.122.474,00
CRFB3;20,78;3,44;12,74;2,47;0,81;19,20;6,80;4,42;8,28;9,90;1,70;0,51;0,56;65,85;-1,50;1,03;19,41;6,39;14,18;0,33;0,64;1,45;11,38;23,62;73.759.496,33;8,38;1,63;0,05;40.797.758.511,75
CRIV3;5,51;;10,94;0,57;0,09;72,65;12,13;8,99;8,11;8,42;;;0,98;0,37;-0,23;1,67;5,22;0,82;;0,16;0,84;0,09;-7,18;6,86;85.765,23;9,64;0,50;-0,36;588.874.564,19
CRIV4;6,00;7,24;11,91;0,62;0,10;72,65;12,13;8,99;8,83;8,42;;;1,07;0,40;-0,25;1,67;5,22;0,82;;0,16;0,84;0,09;-7,18;6,86;40.640,74;9,64;0,50;-0,40;588.874.564,19
CRPG3;91,13;1,62;11,15;3,33;2,40;36,52;23,70;29,02;13,65;12,03;-1,89;-0,46;3,23;3,53;-11,82;6,90;29,92;21,55;18,16;0,72;0,28;0,74;15,93;;14.759,88;27,33;8,18;0,09;2.698.796.219,23
CRPG5;93,58;1,58;11,45;3,42;2,47;36,52;23,70;29,02;14,01;12,03;-1,89;-0,46;3,32;3,62;-12,14;6,90;29,92;21,55;18,16;0,72;0,28;0,74;15,93;;2.235.468,93;27,33;8,18;0,09;2.698.796.219,23
CRPG6;95,99;1,54;11,74;3,51;2,53;36,52;23,70;29,02;14,37;12,03;-1,89;-0,46;3,41;3,71;-12,45;6,90;29,92;21,55;18,16;0,72;0,28;0,74;15,93;;253.848,62;27,33;8,18;0,09;2.698.796.219,23
CSAB3;65,00;2,86;9,71;2,87;1,32;206,75;1.705,97;1.762,43;10,03;8,95;;;171,13;12,63;-1,64;2,18;29,60;13,63;;0,46;0,54;0,01;-41,88;2,02;13.000,00;22,61;6,69;0,04;445.401.600,00
CSAB4;50,99;4,01;7,62;2,25;1,04;206,75;1.705,97;1.762,43;7,87;8,95;;;134,25;9,90;-1,29;2,18;29,60;13,63;;0,46;0,54;0,01;-41,88;2,02;35.693,00;22,61;6,69;0,03;445.401.600,00
CSAN3;24,63;1,05;33,25;4,58;0,60;27,30;18,70;9,43;16,77;28,36;11,53;3,15;3,14;5,04;-0,77;2,16;13,79;1,80;4,11;0,13;0,72;0,19;10,10;0,61;309.928.340,07;5,37;0,74;-0,95;46.308.292.729,72
CSED3;13,56;;-4.136,41;3,49;1,09;49,17;11,64;-0,07;24,57;24,95;0,27;0,04;2,86;5,98;-1,54;2,60;-0,08;-0,03;7,24;0,31;0,69;0,38;;;5.893.415,15;3,87;0,00;40,49;5.185.146.019,20
CSMG3;14,45;19,73;6,26;0,83;0,46;44,84;24,20;16,09;4,16;6,20;2,03;0,41;1,01;12,61;-0,56;1,25;13,24;7,38;9,83;0,56;0,44;0,46;6,86;;29.818.007,04;17,39;2,30;0,31;5.487.051.785,67
CSNA3;44,17;1,48;5,88;4,25;0,88;41,91;34,92;28,37;4,78;6,01;1,25;1,11;1,67;4,62;-1,53;1,80;72,25;14,92;21,59;0,21;0,75;0,53;14,52;;426.828.368,26;10,37;7,49;0,00;60.967.806.625,18
CSRN3;20,69;8,97;9,33;2,43;0,72;22,69;17,01;12,81;7,02;12,58;3,14;1,09;1,20;6,42;-0,94;1,90;26,01;7,69;12,44;0,30;0,70;0,60;9,71;12,94;52.834,18;8,53;2,22;0,38;4.671.746.167,76
CSRN5;20,15;10,13;9,09;2,36;0,70;22,69;17,01;12,81;6,84;12,58;3,14;1,09;1,16;6,25;-0,91;1,90;26,01;7,69;12,44;0,30;0,70;0,60;9,71;12,94;47.898,13;8,53;2,22;0,37;4.671.746.167,76
CSRN6;51,85;3,94;23,38;6,08;1,80;22,69;17,01;12,81;17,60;12,58;3,14;1,09;2,99;16,08;-2,35;1,90;26,01;7,69;12,44;0,30;0,70;0,60;9,71;12,94;61.986,17;8,53;2,22;0,95;4.671.746.167,76
CTCA3;0,00;;0,00;0,00;0,00;66,15;44,44;32,07;0,00;-1,67;-1,67;-0,36;0,00;0,00;0,00;3,28;15,73;12,76;13,44;0,81;0,19;0,40;31,33;135,17;;2,15;0,34;0,00;0,00
CTKA3;28,07;;2,30;-0,95;0,33;40,73;20,24;18,79;2,14;8,27;6,22;;0,43;1,31;-0,83;1,70;-41,46;14,12;15,59;-0,34;1,34;0,75;7,67;;21.142,85;-29,40;12,19;0,01;167.298.046,28
CTKA4;26,00;;2,13;-0,88;0,30;40,73;20,24;18,79;1,98;8,27;6,22;;0,40;1,21;-0,77;1,70;-41,46;14,12;15,59;-0,34;1,34;0,75;7,67;;70.932,74;-29,40;12,19;0,01;167.298.046,28
CTNM3;12,00;;-3,49;0,44;0,08;30,19;6,63;-4,94;2,60;11,27;9,32;1,58;0,17;2,58;-0,14;1,09;-12,67;-2,41;4,60;0,19;0,66;0,49;-5,17;;38.363,69;27,13;-3,44;0,06;275.155.660,79
CTNM4;6,44;;-1,87;0,24;0,05;30,19;6,63;-4,94;1,40;11,27;9,32;1,58;0,09;1,38;-0,08;1,09;-12,67;-2,41;4,60;0,19;0,66;0,49;-5,17;;229.503,78;27,13;-3,44;0,03;275.155.660,79
CTSA3;3,01;;-81,73;1,17;0,47;14,43;3,61;-0,82;18,64;31,62;12,67;0,80;0,67;-14,50;-0,83;0,93;-1,43;-0,57;2,60;0,40;0,60;0,70;6,86;;673.000,52;2,57;-0,04;0,64;340.575.337,80
CTSA4;2,93;;-79,01;1,13;0,45;14,43;3,61;-0,82;18,03;31,62;12,67;0,80;0,65;-14,02;-0,80;0,93;-1,43;-0,57;2,60;0,40;0,60;0,70;6,86;;1.184.419,59;2,57;-0,04;0,62;340.575.337,80
CTSA8;0,00;;0,00;0,00;0,00;14,43;3,61;-0,82;0,00;31,62;12,67;0,80;0,00;0,00;0,00;0,93;-1,43;-0,57;2,60;0,40;0,60;0,70;6,86;;;2,57;-0,04;0,00;340.575.337,80
CURY3;9,93;3,98;66,13;5,35;1,50;37,69;34,37;38,59;74,25;70,09;-4,01;-0,29;25,52;3,30;-9,45;2,18;8,09;2,28;3,90;0,28;0,64;0,06;;;6.152.667,78;1,85;0,15;-0,88;2.880.807.118,56
CVCB3;25,61;;-37,24;14,78;1,06;100,00;-181,31;-35,03;-7,19;-7,67;-0,61;1,24;13,05;49,83;-2,54;1,04;-39,67;-2,86;-88,85;0,07;0,93;0,08;-6,66;;184.502.360,93;1,73;-0,69;0,42;5.045.525.630,64
CXSE3;11,96;;42,29;3,56;3,29;;;;37,68;37,11;-0,42;-0,04;;95,36;-3,70;1,45;8,42;7,78;8,38;0,92;0,08;0,00;;;56.960.492,04;3,35;0,28;;35.610.000.000,00
CYRE3;22,72;12,75;4,73;1,60;0,78;32,89;58,05;47,37;3,86;4,18;0,33;0,14;2,24;2,31;-1,65;2,78;33,79;16,51;21,87;0,49;0,49;0,35;-2,51;25,27;157.277.603,70;14,25;4,81;0,01;9.066.166.681,32
DASA3;61,46;0,47;-394,03;9,50;2,39;26,13;2,55;-1,07;165,34;187,03;21,04;1,21;4,21;65,05;-3,50;1,13;-2,41;-0,61;1,24;0,25;0,75;0,57;20,30;;26.125.617,11;6,44;-0,16;-1,17;33.639.460.111,32
DEXP3;43,41;2,64;9,20;4,24;1,46;22,07;19,28;13,35;6,37;6,76;0,43;0,29;1,23;8,00;-2,71;1,65;46,07;15,85;34,47;0,34;0,58;1,19;20,13;;15.949.113,11;10,25;4,72;0,02;1.354.085.310,50
DEXP4;38,50;6,38;8,15;3,75;1,29;22,07;19,28;13,35;5,64;6,76;0,43;0,29;1,09;7,08;-2,40;1,65;46,07;15,85;34,47;0,34;0,58;1,19;20,13;;142.557,27;10,25;4,72;0,02;1.354.085.310,50
DIRR3;12,83;11,67;14,81;1,56;0,37;34,88;15,49;8,02;7,67;8,13;0,56;0,11;1,19;0,88;-0,80;4,92;10,55;2,53;8,86;0,24;0,74;0,32;-0,89;-0,79;23.118.486,93;8,22;0,87;0,33;1.905.000.000,00
DMMO3;0,92;;5,29;-0,37;1,24;9,44;41,09;20,65;2,66;2,35;-0,32;;1,09;-1,81;-1,87;0,33;-7,03;23,50;-14,07;-3,34;4,34;1,14;-10,63;;15.109.904,59;-2,45;0,17;-0,05;282.184.693,70
DMVF3;9,23;;-227,43;0,56;0,32;33,20;0,01;-0,21;6.650,66;6.022,83;-577,23;-0,05;0,48;3,50;-0,47;1,41;-0,25;-0,14;-1,89;0,57;0,43;0,68;;;2.502.257,26;16,36;-0,04;0,57;462.003.947,46
DOHL3;26,01;1,97;19,02;2,93;2,20;30,43;15,62;18,07;22,00;16,99;-0,56;-0,07;3,44;5,11;-4,82;4,76;15,40;11,56;9,22;0,75;0,25;0,64;5,55;24,38;8.842,00;8,88;1,37;0,06;1.569.185.746,20
DOHL4;7,03;8,12;5,08;0,78;0,59;30,43;15,62;18,07;5,88;16,99;-0,56;-0,07;0,92;1,37;-1,29;4,76;15,40;11,56;9,22;0,75;0,25;0,64;5,55;24,38;388.468,48;8,88;1,37;0,02;1.569.185.746,20
DOTZ3;13,96;;-36,88;;;89,05;-42,18;-96,66;-84,52;-83,96;;;35,65;;;;;;;;;;;;1.176.325,70;;-0,37;;1.797.450.270,72
DTCY3;10,04;;-75,66;23,89;4,88;26,11;-4,06;-11,74;-219,13;-271,52;-3,64;0,40;8,89;-22,40;-6,28;0,50;-31,58;-6,45;-7,20;0,20;0,80;0,55;4,04;;265.676,22;0,42;-0,13;0,95;136.617.834,40
DTCY4;62,60;;-471,77;148,99;30,45;26,11;-4,06;-11,74;-1.366,29;-271,52;-3,64;0,40;55,41;-139,67;-39,15;0,50;-31,58;-6,45;-7,20;0,20;0,80;0,55;4,04;;;0,42;-0,13;5,92;136.617.834,40
DTEX3;21,81;3,42;26,35;3,01;1,35;31,91;12,88;8,86;18,12;20,35;2,24;0,37;2,33;9,35;-2,09;1,69;11,44;5,12;8,44;0,45;0,55;0,58;8,21;18,81;50.169.282,41;7,26;0,83;0,81;15.129.327.036,87
EALT3;14,21;1,96;12,17;1,77;0,71;25,87;12,86;9,91;9,38;8,52;1,79;0,34;1,21;11,74;-1,25;1,16;14,57;5,86;8,87;0,40;0,60;0,59;11,42;190,50;28.432,00;8,01;1,17;0,18;229.455.000,00
EALT4;6,89;4,44;5,91;0,86;0,35;25,87;12,86;9,91;4,56;8,52;1,79;0,34;0,59;5,70;-0,61;1,16;14,57;5,86;8,87;0,40;0,60;0,59;11,42;190,50;628.433,89;8,01;1,17;0,09;229.455.000,00
ECOR3;11,39;;-18,10;54,72;0,70;40,87;21,84;-10,80;8,95;16,92;7,95;48,62;1,96;-12,21;-0,84;0,75;-302,32;-3,84;4,66;0,01;0,99;0,36;7,89;;62.974.926,41;0,21;-0,63;-0,12;7.903.393.442,40
ECPR3;89,00;;-8,09;1,04;0,58;;;;-12,51;-12,28;0,02;0,00;;1.166,25;-0,58;1,12;-12,88;-7,19;-8,53;0,56;0,44;0,00;;;17.650,50;85,45;-11,01;0,12;166.309.475,20
ECPR4;85,80;;-7,80;1,00;0,56;;;;-12,06;-12,28;0,02;0,00;;1.124,31;-0,56;1,12;-12,88;-7,19;-8,53;0,56;0,44;0,00;;;43.866,67;85,45;-11,01;0,11;166.309.475,20
